Year,City,ONS Code,Train operator,Obs_Type,Value,obsStatus
2019,Nottingham,E06000018,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2019,Nottingham,E06000018,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2019,Reading,E06000038,Cross Country,AM peak arrivals (07:00-09:59): PIXC ,0.00215672178289001,
2019,Reading,E06000038,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.000513423935184864,
2019,Reading,E06000038,South Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2019,Reading,E06000038,Total,AM peak arrivals (07:00-09:59): PIXC ,0.000555858535340344,
2019,Sheffield,E08000019,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.05204021289178,
2019,Sheffield,E08000019,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2019,Sheffield,E08000019,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2019,Sheffield,E08000019,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2019,Sheffield,E08000019,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Birmingham,E08000025,Avanti West Coast,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Birmingham,E08000025,Chiltern Railways ,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Birmingham,E08000025,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Birmingham,E08000025,Transport for Wales,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Birmingham,E08000025,West Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Birmingham,E08000025,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Brighton,E06000043,Govia Thameslink Railway (Southern),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Brighton,E06000043,Govia Thameslink Railway (Thameslink),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Brighton,E06000043,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,,[r]
2020,Brighton,E06000043,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Bristol,E06000023,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Bristol,E06000023,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Bristol,E06000023,South Western Railway,AM peak arrivals (07:00-09:59): PIXC ,,[r]
2020,Bristol,E06000023,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Cambridge,E07000008,Cross Country,AM peak arrivals (07:00-09:59): PIXC ,,[r]
2020,Cambridge,E07000008,Govia Thameslink Railway (Great Northern),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Cambridge,E07000008,Govia Thameslink Railway (Thameslink),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Cambridge,E07000008,Greater Anglia,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Cambridge,E07000008,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Cardiff,W06000015,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Cardiff,W06000015,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Cardiff,W06000015,Transport for Wales,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Cardiff,W06000015,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Leeds,E08000035,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Leeds,E08000035,London North Eastern Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Leeds,E08000035,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Leeds,E08000035,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Leeds,E08000035,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Leicester,E06000016,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Leicester,E06000016,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Leicester,E06000016,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Liverpool,E08000012,Avanti West Coast,AM peak arrivals (07:00-09:59): PIXC ,,[r]
2020,Liverpool,E08000012,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,,[r]
2020,Liverpool,E08000012,Merseyrail,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Liverpool,E08000012,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Liverpool,E08000012,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Liverpool,E08000012,West Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Liverpool,E08000012,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,Avanti West Coast,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,c2c,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,Chiltern Railways ,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,Govia Thameslink Railway (Great Northern),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,Govia Thameslink Railway (Southern),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,Govia Thameslink Railway (Thameslink),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,Greater Anglia ,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,London North Eastern Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,London Overground ,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,South Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,Southeastern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,TfL Rail ,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,West Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,London ,E12000007,Total,AM peak arrivals (07:00-09:59): PIXC ,0.001,
2020,Manchester,E08000003,Avanti West Coast,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Manchester,E08000003,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Manchester,E08000003,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Manchester,E08000003,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Manchester,E08000003,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Manchester,E08000003,Transport for Wales,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Manchester,E08000003,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Newcastle,E08000021,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Newcastle,E08000021,London North Eastern Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Newcastle,E08000021,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Newcastle,E08000021,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,,[r]
2020,Newcastle,E08000021,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Nottingham,E06000018,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,,[r]
2020,Nottingham,E06000018,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Nottingham,E06000018,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Nottingham,E06000018,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Reading,E06000038,Cross Country,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Reading,E06000038,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Reading,E06000038,South Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Reading,E06000038,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Sheffield,E08000019,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Sheffield,E08000019,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Sheffield,E08000019,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Sheffield,E08000019,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2020,Sheffield,E08000019,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Birmingham,E08000025,Avanti West Coast,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Birmingham,E08000025,Chiltern Railways ,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Birmingham,E08000025,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Birmingham,E08000025,Transport for Wales,AM peak arrivals (07:00-09:59): PIXC ,0.22522723222242,
2021,Birmingham,E08000025,West Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Birmingham,E08000025,Total,AM peak arrivals (07:00-09:59): PIXC ,0.00705211820367248,
2021,Brighton,E06000043,Govia Thameslink Railway (Southern),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Brighton,E06000043,Govia Thameslink Railway (Thameslink),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Brighton,E06000043,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Bristol,E06000023,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Bristol,E06000023,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0412487630294019,
2021,Bristol,E06000023,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0365888910630777,
2021,Cambridge,E07000008,Cross Country,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Cambridge,E07000008,Govia Thameslink Railway (Great Northern),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Cambridge,E07000008,Govia Thameslink Railway (Thameslink),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Cambridge,E07000008,Greater Anglia,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Cambridge,E07000008,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Cardiff,W06000015,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Cardiff,W06000015,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Cardiff,W06000015,Transport for Wales,AM peak arrivals (07:00-09:59): PIXC ,0.0406237079038674,
2021,Cardiff,W06000015,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0308784679581499,
2021,Leeds,E08000035,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Leeds,E08000035,London North Eastern Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Leeds,E08000035,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.00213905997679669,
2021,Leeds,E08000035,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Leeds,E08000035,Total,AM peak arrivals (07:00-09:59): PIXC ,0.00149034682237047,
2021,Leicester,E06000016,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Leicester,E06000016,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Leicester,E06000016,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Liverpool,E08000012,Avanti West Coast,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Liverpool,E08000012,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Liverpool,E08000012,Merseyrail,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Liverpool,E08000012,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Liverpool,E08000012,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Liverpool,E08000012,Transport for Wales,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Liverpool,E08000012,West Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Liverpool,E08000012,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,Avanti West Coast,AM peak arrivals (07:00-09:59): PIXC ,0.0100657910418365,
2021,London ,E12000007,c2c,AM peak arrivals (07:00-09:59): PIXC ,0.00594624964884352,
2021,London ,E12000007,Chiltern Railways ,AM peak arrivals (07:00-09:59): PIXC ,0.0217298070050036,
2021,London ,E12000007,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,Govia Thameslink Railway (Great Northern),AM peak arrivals (07:00-09:59): PIXC ,0.00857424690795963,
2021,London ,E12000007,Govia Thameslink Railway (Southern),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,Govia Thameslink Railway (Thameslink),AM peak arrivals (07:00-09:59): PIXC ,0.00720077165832969,
2021,London ,E12000007,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,Greater Anglia ,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,London North Eastern Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,London Overground ,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,South Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.000645357904738003,
2021,London ,E12000007,Southeastern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,TfL Rail ,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,West Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,London ,E12000007,Total,AM peak arrivals (07:00-09:59): PIXC ,0.00225716970743962,
2021,Manchester,E08000003,Avanti West Coast,AM peak arrivals (07:00-09:59): PIXC ,0.00398273214108506,
2021,Manchester,E08000003,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.00398273214108506,
2021,Manchester,E08000003,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Manchester,E08000003,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Manchester,E08000003,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Manchester,E08000003,Transport for Wales,AM peak arrivals (07:00-09:59): PIXC ,0.0743863895308034,
2021,Manchester,E08000003,Total,AM peak arrivals (07:00-09:59): PIXC ,0.00398273214108506,
2021,Newcastle,E08000021,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Newcastle,E08000021,London North Eastern Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Newcastle,E08000021,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Newcastle,E08000021,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Newcastle,E08000021,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Nottingham,E06000018,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Nottingham,E06000018,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Nottingham,E06000018,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Nottingham,E06000018,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Reading,E06000038,Cross Country,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Reading,E06000038,Great Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Reading,E06000038,South Western Railway,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Reading,E06000038,TfL Rail,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Reading,E06000038,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Sheffield,E08000019,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Sheffield,E08000019,East Midlands Trains,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Sheffield,E08000019,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Sheffield,E08000019,TransPennine Express,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2021,Sheffield,E08000019,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Birmingham,E08000025,Avanti,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Birmingham,E08000025,Chiltern,AM peak arrivals (07:00-09:59): PIXC ,0.0258519388954172,
2022,Birmingham,E08000025,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Birmingham,E08000025,TfW,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Birmingham,E08000025,West Midlands,AM peak arrivals (07:00-09:59): PIXC ,0.00397665874216555,
2022,Birmingham ,E08000025,Total,AM peak arrivals (07:00-09:59): PIXC ,0.00398385537410444,
2022,Brighton,E06000043,Govia Thameslink (Southern),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Brighton,E06000043,Govia Thameslink (Thameslink),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Brighton,E06000043,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Bristol,E06000023,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Bristol,E06000023,Great Western,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Bristol,E06000023,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Cambridge,E07000008,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Cambridge,E07000008,Govia Thameslink (Great Northern),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Cambridge,E07000008,Govia Thameslink (Thameslink),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Cambridge,E07000008,Greater Anglia,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Cambridge,E07000008,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Cardiff,W06000015,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Cardiff,W06000015,Great Western,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Cardiff,W06000015,TfW,AM peak arrivals (07:00-09:59): PIXC ,0.0233456047409536,
2022,Cardiff,W06000015,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0154107349328063,
2022,Leeds,E08000035,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Leeds,E08000035,LNER,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Leeds,E08000035,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Leeds,E08000035,TPE,AM peak arrivals (07:00-09:59): PIXC ,0.0322855535648729,
2022,Leeds,E08000035,Total,AM peak arrivals (07:00-09:59): PIXC ,0.00867691088452253,
2022,Leicester,E06000016,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Leicester,E06000016,East Midlands,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Leicester,E06000016,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Liverpool,E08000012,Avanti,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Liverpool,E08000012,East Midlands,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Liverpool,E08000012,MerseyRail,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Liverpool,E08000012,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Liverpool,E08000012,TPE,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Liverpool,E08000012,TfW,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Liverpool,E08000012,West Midlands,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Liverpool,E08000012,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,London,E12000007,Avanti,AM peak arrivals (07:00-09:59): PIXC ,0.0829182621641008,
2022,London,E12000007,C2C,AM peak arrivals (07:00-09:59): PIXC ,0.0205335731414868,
2022,London,E12000007,Chiltern,AM peak arrivals (07:00-09:59): PIXC ,0.0869565217391304,
2022,London,E12000007,East Midlands,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,London,E12000007,Elizabeth Line,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,London,E12000007,Govia Thameslink (Great Northern),AM peak arrivals (07:00-09:59): PIXC ,0.00128287363694676,
2022,London,E12000007,Govia Thameslink (Southern),AM peak arrivals (07:00-09:59): PIXC ,0.0163960458930486,
2022,London,E12000007,Govia Thameslink (Thameslink),AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,London,E12000007,Great Western,AM peak arrivals (07:00-09:59): PIXC ,0.00545382632898773,
2022,London,E12000007,Greater Anglia,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,London,E12000007,LNER,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,London,E12000007,London Overground,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,London,E12000007,South Western,AM peak arrivals (07:00-09:59): PIXC ,0.0250553922046794,
2022,London,E12000007,Southeastern,AM peak arrivals (07:00-09:59): PIXC ,0.00652945509743956,
2022,London,E12000007,West Midlands,AM peak arrivals (07:00-09:59): PIXC ,0.0629501726689689,
2022,London,E12000007,Total,AM peak arrivals (07:00-09:59): PIXC ,0.0122673382126303,
2022,Manchester,E08000003,Avanti,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Manchester,E08000003,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Manchester,E08000003,East Midlands,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Manchester,E08000003,Northern,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Manchester,E08000003,TPE,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Manchester,E08000003,TfW,AM peak arrivals (07:00-09:59): PIXC ,0.118210862619808,
2022,Manchester,E08000003,Total,AM peak arrivals (07:00-09:59): PIXC ,0.00370626657426849,
2022,Newcastle,E08000021,CrossCountry,AM peak arrivals (07:00-09:59): PIXC ,0.0,
2022,Newcastle,E08000021,LNER,AM peak arrivals (07:00-09:59): PIXC ,0.0,
